ID,item_cnt_month
183,0.17816207
184,0.09998119
185,0.3682707
186,0.14168906
187,0.13015619
188,0.24811032
189,0.24811032
190,0.26395518
191,0.5702835
192,0.69568276
193,0.16021067
194,0.23732987
195,0.13172239
196,0.46741313
197,3.3183196
198,1.309902
199,3.273559
200,0.11478755
201,3.273559
202,0.15221822
203,1.1189454
204,0.15775493
205,0.6472533
206,0.5500789
207,0.10323143
208,1.3783767
209,0.3828187
210,0.1689344
211,0.10906747
212,0.046753228
213,0.26962852
214,0.07908437
215,0.14857113
216,0.2883494
217,0.086542964
218,1.4335575
219,0.45669928
220,0.2823156
221,1.9908665
222,3.275818
223,0.7218287
224,2.051774
225,0.30414832
226,0.64318097
227,0.13600498
228,0.14961013
229,0.22008112
230,3.446094
231,0.630061
232,0.025559276
233,0.16524744
234,0.060563594
235,0.08743331
236,0.45631722
237,0.583657
238,0.2986365
239,0.22692624
240,0.31820297
241,0.08146709
242,0.11113909
243,3.3539124
244,0.25092104
245,0.26108015
246,1.5251076
247,0.7349309
248,0.560215
249,0.0875406
250,0.7036265
251,0.2761932
252,0.4001556
253,1.272747
254,0.41432667
255,4.8686705
256,0.55316424
257,0.26624376
258,0.3565771
259,0.13394544
260,0.052808315
261,0.11153391
262,0.23172313
263,0.030085653
264,0.11790621
265,0.69588095
266,0.06476319
267,0.15867937
268,0.47654635
269,0.2788782
270,1.1465052
271,0.16969049
272,0.12284896
273,1.2594821
274,13.25071
275,0.14156654
276,0.17622712
277,0.96583223
278,0.33710855
279,0.60080636
280,0.2525953
281,0.14935395
282,0.10884181
283,0.50014824
284,0.40147832
285,0.20290095
286,0.0902251
287,0.77662945
288,0.17152107
289,0.22975335
290,0.080322325
291,0.1400902
292,0.39045948
293,0.14215913
294,0.5551051
295,1.104275
296,0.44315177
297,0.28530183
298,0.38041946
299,0.3132822
300,0.16096175
301,0.8082851
302,0.93884516
303,0.4982495
304,0.08302963
305,0.065401345
306,0.2560902
307,0.19208089
308,0.1553213
309,0.8784033
310,0.7262099
311,0.5051406
312,0.5165689
313,0.2849144
314,0.043757737
315,0.93912685
316,0.27712786
317,2.4825509
318,0.07856265
319,0.18830061
320,0.4324931
321,0.056402743
322,0.73697984
323,0.14838725
324,0.5412764
325,0.4904822
326,0.15866205
327,0.14719373
328,0.2027131
329,0.20374265
330,0.20466286
331,0.14340892
332,0.09053701
333,0.22925314
334,0.5087704
335,0.20659122
336,0.3717996
337,0.4670146
338,0.19697765
339,0.6142633
340,0.10052487
341,0.08840108
342,0.37819085
343,0.7465098
344,0.14701307
345,0.06781459
346,3.2366552
347,2.9025369
348,0.06625053
349,0.5315807
350,0.22319761
351,0.58543676
352,0.07708937
353,0.11635131
354,0.37925252
355,0.7332533
356,0.467998
357,1.2034084
358,0.3074185
359,0.51932734
360,0.6381929
361,4.2232947
362,0.7762843
363,0.9481684
364,0.7633393
365,0.48791376
366,0.37819085
367,0.049881816
368,0.11773035
369,0.5370661
370,0.20021221
371,1.2624798
372,0.76227593
373,0.5094126
374,1.602625
375,2.3916368
376,0.6038099
377,0.20032418
378,0.40171996
379,0.23834133
380,2.5679128
381,0.45109367
382,0.4208875
383,0.31332105
384,1.3473039
385,0.21678764
386,0.49158016
387,0.9461196
388,0.15198407
389,0.05233392
390,0.057944983
391,0.23810235
392,0.1131607
393,0.5129321
394,0.1604723
395,0.024213016
396,1.923962
397,0.9809316
398,0.08830598
399,0.27742064
400,0.45281962
401,0.32209408
402,2.4968033
403,2.6522856
404,0.86699855
405,0.12350014
406,0.28139833
407,0.069625735
408,0.20030838
409,4.1719193
410,0.2876603
411,1.4999042
412,0.32868183
413,0.49344227
414,0.07728651
415,4.019618
416,1.8115665
417,4.1719193
418,2.8748183
419,0.2876603
420,0.44807068
421,2.3364787
422,0.36504132
423,0.7303726
424,0.26743454
425,0.2448225
426,4.165456
427,0.59863573
428,1.056317
429,0.28009054
430,0.8411693
431,0.5688644
432,0.060284644
433,0.1370742
434,0.09085548
435,0.97816026
436,0.06559783
437,0.74630105
438,0.33255878
439,0.37093702
440,0.15843531
441,0.2512286
442,0.5923569
443,0.16152236
444,0.32041502
445,0.70022935
446,0.31130743
447,0.2370618
448,0.2849476
449,0.47480872
450,0.22068682
451,0.2309404
452,0.23914117
453,0.19719121
454,0.4065444
455,0.167977
456,0.46406445
457,0.02982518
458,1.0946368
459,0.9156251
460,18.848648
461,0.7071461
462,0.39927405
463,0.28512186
464,0.63361907
465,0.5222997
466,0.2215203
467,0.38439035
468,0.23882511
469,0.22250414
470,0.29737198
471,0.18713441
472,0.071439356
473,0.04197976
474,0.7455552
475,0.9521575
476,0.048271596
477,0.11105552
478,-0.0058781505
479,0.26506522
480,0.16174006
481,0.16174006
482,0.14306891
483,0.2241107
484,0.7146794
485,0.48524773
486,0.57956785
487,0.3273142
488,0.20912462
489,2.3453798
490,0.29914558
491,0.16174006
492,0.6613912
493,0.097761065
494,0.27453524
495,0.08103007
496,0.14251038
497,4.4125423
498,4.806706
499,0.7776662
500,4.2867737
501,0.41978067
502,0.4521073
503,0.08239415
504,1.0014474
505,0.94355476
506,1.3192861
507,0.11199063
508,0.5437256
509,0.25586036
510,0.20116013
511,0.123862
512,0.14774516
513,0.24289766
514,0.07962832
515,4.4125423
516,0.15869677
517,0.4335066
518,0.72042346
519,0.57550824
520,0.5504876
521,0.29909712
522,0.8882643
523,0.9606125
524,0.16551825
525,0.9104949
526,0.17949715
527,0.16075513
528,0.029373199
529,0.060374618
530,1.1793201
531,0.4159683
532,0.11768046
533,0.10224679
534,0.036612034
535,0.06823903
536,4.1527133
537,0.09759575
538,0.19262427
539,0.18783301
540,0.8782267
541,4.1719193
542,0.15398526
543,0.21466058
544,0.122086555
545,0.065458745
546,0.20030963
547,0.14555597
548,0.17249742
549,0.1160081
550,0.22862205
551,0.46485043
552,0.6743526
553,0.19309509
554,0.051920533
555,0.28898776
556,0.16402426
557,0.26182112
558,0.035841376
559,0.27216333
560,0.12508848
561,0.9777522
562,0.14986852
563,0.07717842
564,0.015980154
565,0.10158643
566,0.15113744
567,0.11780381
568,0.32919055
569,0.1671732
570,0.30674583
571,0.45525512
572,1.2593573
573,0.18180642
574,0.01695463
575,0.13283798
576,0.33094573
577,0.24289766
578,4.211117
579,0.21746406
580,0.008059502
581,0.009476244
582,0.013070047
583,0.013534665
584,0.60642856
585,0.16170746
586,0.078855306
587,1.5924174
588,4.137824
589,0.6247609
590,1.5661687
591,0.86456054
592,3.0510206
593,0.08820948
594,0.1644246
595,0.28781506
596,0.14726943
597,0.051948547
598,0.06515834
599,0.085214466
600,0.15101418
601,0.2760551
602,0.033797085
603,0.035402447
604,0.11901599
605,0.068223566
606,0.15165862
607,0.36191568
608,0.071843654
609,0.41603896
610,0.38050377
611,0.80044687
612,0.23483136
613,0.23483136
614,0.025842547
615,0.940115
616,1.8539464
617,0.4892376
618,0.43944484
619,0.08661538
620,0.26011997
621,4.2867737
622,2.1413558
623,0.57722926
624,0.7315808
625,0.33944315
626,0.3225522
627,0.20532829
628,0.12825081
629,0.22592592
630,0.11398363
631,0.0121167
632,0.27222115
633,0.18743527
634,0.783037
635,0.1948955
636,0.2998281
637,0.15626329
638,0.1651887
639,0.120342314
640,0.4814655
641,0.93566144
642,0.27688652
643,0.08330646
644,0.08105752
645,0.25323325
646,0.5829369
647,0.091946125
648,0.05936697
649,0.28448415
650,0.23248881
651,0.9965402
652,0.5992634
653,0.11311978
654,0.38935408
655,0.27799088
656,0.711313
657,0.08042315
658,0.04084915
659,0.12433365
660,0.46403337
661,0.23183417
662,0.010348618
663,0.92955136
664,0.0883849
665,0.468379
666,0.101239026
667,0.28503168
668,0.93519324
669,0.5238883
670,0.05126369
671,0.13032249
672,0.08494547
673,0.6602379
674,0.101414025
675,0.3581539
676,0.6652239
677,0.4737998
678,0.4549321
679,0.29045653
680,0.35727626
681,0.0959484
682,0.12341741
683,0.2599173
684,0.93519324
685,0.88498294
686,0.64447
687,1.0089209
688,0.1863369
689,0.14340892
690,0.062213153
691,0.14645031
692,0.1614734
693,0.14039055
694,0.11153373
695,0.63428813
696,0.1604723
697,0.09377015
698,0.20882806
699,0.5682651
700,2.0724306
701,0.1604723
702,1.4588499
703,1.280736
704,0.05114895
705,0.25907168
706,0.083168
707,0.10415009
708,0.23545855
709,2.2199621
710,0.45804092
711,0.3528524
712,0.09588796
713,0.55248636
714,0.24783394
715,0.11736825
716,0.33228096
717,0.14214489
718,0.011095524
719,0.37076637
720,0.11472267
721,0.41021007
722,0.3815788
723,1.6513687
724,0.073435366
725,0.35049194
726,0.8542955
727,1.3510756
728,0.1604723
729,1.2646332
730,0.09200683
731,0.085124165
732,1.5338739
733,0.37151676
734,1.3674498
735,0.1157375
736,0.46423626
737,0.33060217
738,0.17456064
739,0.16188407
740,0.1443533
741,0.11171377
742,0.13432044
743,0.9229742
744,0.6349306
745,0.6356214
746,0.5586319
747,0.5941015
748,0.6571421
749,0.22258124
750,0.1982584
751,0.062853575
752,0.33669695
753,0.19710186
754,1.9042746
755,0.53458786
756,0.053677738
757,0.25774157
758,0.04137987
759,0.23220497
760,0.8168526
761,0.37219602
762,0.26729572
763,2.3967056
764,0.2108235
765,0.29524186
766,0.14895558
767,0.6247905
768,0.6880565
769,0.4412557
770,0.9051235
771,0.028601497
772,0.6533149
773,0.27395946
774,0.28406423
775,0.191841
776,0.50208604
777,0.60055363
778,0.06197989
779,0.26023227
780,0.1604723
781,1.5008016
782,0.7621114
783,0.916397
784,0.15751618
785,1.7528251
786,1.9641224
787,0.9820956
788,0.3995585
789,0.5298124
790,0.1604723
791,0.15751618
792,0.15751618
793,4.2038584
794,0.1571387
795,0.45334226
796,0.8422617
797,1.7710692
798,0.1571387
799,1.975385
800,0.18446246
801,0.09889066
802,0.37076637
803,0.38439035
804,0.09072843
805,0.07954094
806,0.48927274
807,0.17905423
808,0.452752
809,0.04159081
810,0.45580676
811,0.53726745
812,0.49756718
813,0.16415787
814,0.06696829
815,0.29482847
816,0.30190206
817,0.26409692
818,0.38041946
819,0.16748032
820,0.30727792
821,0.108674616
822,0.22222564
823,0.26806778
824,0.12725347
825,0.13231266
826,0.18922278
827,0.26806778
828,0.0663138
829,0.17449376
830,1.2480481
831,0.11161399
832,0.055647433
833,0.37191546
834,0.6691992
835,0.17470613
836,0.27284425
837,0.6045952
838,0.4567452
839,0.07412055
840,0.060571253
841,0.15140304
842,0.103886455
843,0.17936194
844,0.47301805
845,0.10056746
846,0.08184695
847,0.2878921
848,0.16970396
849,0.15993303
850,0.1419861
851,0.19460267
852,0.46749425
853,0.1784204
854,0.27036467
855,0.38634944
856,0.48560342
857,0.6614316
858,0.26329744
859,0.38117957
860,0.14804935
861,0.18495935
862,0.43784
863,0.36099684
864,0.47184545
865,0.7138141
866,0.5163581
867,0.2017042
868,0.8066759
869,0.1356568
870,0.40713805
871,0.17783767
872,0.13193014
873,0.45319173
874,0.44199637
875,0.85751474
876,0.30751318
877,0.13269591
878,0.3402542
879,0.4636833
880,0.1314824
881,1.0468088
882,0.4260539
883,1.2713035
884,0.38749623
885,0.8033451
886,0.22977498
887,0.22111237
888,0.25085706
889,0.26044577
890,0.33922568
891,0.57188696
892,0.42488253
893,0.1191161
894,0.2707579
895,0.098757476
896,0.20089689
897,0.14171281
898,0.24451238
899,0.368922
900,0.069740236
901,1.7870677
902,0.104667276
903,0.3517589
904,0.7121421
905,0.4936057
906,1.3778079
907,0.41168627
908,0.52544117
909,0.3207845
910,0.23623556
911,0.070123106
912,0.7972437
913,0.40940034
914,0.03362137
915,0.25513697
916,0.23112166
917,0.09093949
918,0.22815761
919,0.39621097
920,0.14750057
921,0.8952316
922,0.1050159
923,0.123512834
924,0.34302104
925,0.2103638
926,0.21935225
927,0.12321365
928,0.5049119
929,0.51622075
930,0.10534832
931,0.1507796
932,0.5390575
933,0.26312226
934,0.26593205
935,0.4111814
936,0.32044584
937,0.33357185
938,0.18135175
939,0.16141182
940,0.10833943
941,0.3121104
942,0.16859633
943,0.64981097
944,0.20787212
945,0.031009078
946,0.08669752
947,0.17218053
948,0.24084398
949,0.21138221
950,0.32496133
951,0.04044941
952,0.0355601
953,0.37823924
954,0.33864963
955,0.21505076
956,0.5418256
957,0.05063474
958,0.8871727
959,0.87874
960,0.48960942
961,0.09133467
962,0.47991723
963,0.06040874
964,0.54877996
965,0.6008129
966,0.28601825
967,0.36069793
968,0.10604268
969,0.20631525
970,0.09564978
971,0.13330331
972,0.07830259
973,0.17847985
974,0.11133355
975,0.06204012
976,0.124540776
977,1.08899
978,0.39681625
979,1.1862853
980,0.28517598
981,0.23888373
982,0.6462455
983,0.040168166
984,0.060893416
985,0.6158928
986,0.45087925
987,0.37128538
988,0.14135307
989,0.1657548
990,0.99559855
991,0.51680404
992,0.13799888
993,2.0558019
994,0.5275122
995,0.29743528
996,0.09097299
997,0.5491674
998,0.18723157
999,0.10897502
1000,0.8807514
1001,0.29269397
1002,0.8935647
1003,0.20733106
1004,0.15247819
1005,0.20915437
1006,0.066192806
1007,0.06831086
1008,0.59750944
1009,0.16366589
1010,0.09804952
1011,0.2513634
1012,0.5749786
1013,1.4730225
1014,0.5686557
1015,0.54475784
1016,0.016577661
1017,0.038976133
1018,0.07572022
1019,0.5312004
1020,0.17292517
1021,0.53034943
1022,0.04392147
1023,0.12006435
1024,0.720909
1025,0.08375624
1026,0.43023703
1027,0.38111055
1028,0.15825492
1029,0.12464216
1030,0.124023646
1031,0.99109435
1032,1.3936732
1033,0.2599173
1034,0.82660383
1035,0.12533972
1036,0.26312485
1037,1.1809287
1038,0.36037803
1039,0.46914452
1040,0.42954677
1041,0.30320188
1042,0.7408678
1043,0.1275926
1044,0.29872328
1045,0.10463312
1046,0.43172222
1047,0.28197622
1048,0.07400301
1049,0.46318215
1050,0.4083328
1051,0.43626717
1052,0.91809106
1053,0.35657322
1054,0.28673828
1055,0.32133538
1056,0.34319806
1057,0.5592389
1058,0.0796518
1059,1.640511
1060,0.21128953
1061,0.371859
1062,0.029476047
1063,0.19842786
1064,0.52565366
1065,0.15129659
1066,0.2795307
1067,0.43309218
1068,0.1095615
1069,0.28319484
1070,0.19403335
1071,0.040482253
1072,0.07722902
1073,0.26759946
1074,0.21326068
1075,0.24334139
1076,0.26623356
1077,3.275818
1078,0.65172243
1079,1.6607287
1080,0.07225156
1081,0.71845925
1082,0.06820327
1083,0.35103977
1084,0.1151194
1085,0.2760437
1086,0.094162226
1087,0.7543428
1088,0.82513976
1089,0.7098316
1090,2.5894456
1091,0.69268656
1092,0.909063
1093,0.07866785
1094,0.12723783
1095,0.096488714
1096,0.49512792
1097,0.28225708
1098,0.33293945
1099,0.4757015
1100,0.2419872
1101,0.21553907
1102,0.233493
1103,0.6687082
1104,0.7957276
1105,0.16622138
1106,0.175634
1107,0.43717414
1108,0.04966557
1109,0.5850254
1110,0.19557774
1111,0.032717854
1112,0.48866838
1113,0.13243681
1114,0.1674852
1115,0.0693118
1116,0.12042296
1117,0.022077858
1118,0.11370951
1119,0.17323026
1120,0.31530526
1121,0.11898181
1122,0.25082958
1123,0.11478755
1124,0.17310938
1125,0.09789553
1126,0.24023819
1127,0.11221892
1128,0.12074879
1129,0.12572718
1130,0.10659003
1131,0.25323325
1132,0.48166406
1133,0.078461975
1134,0.110064715
1135,0.11710268
1136,0.20308152
1137,1.0454614
1138,0.44125932
1139,0.10656929
1140,0.2595162
1141,0.09138504
1142,0.4043922
1143,0.071317434
1144,0.14962521
1145,0.33420557
1146,0.17064705
1147,0.34777862
1148,0.097421795
1149,0.19740751
1150,0.19139078
1151,0.38882816
1152,0.023964196
1153,0.17404255
1154,0.47675955
1155,0.20277977
1156,0.17144325
1157,1.7253
1158,2.4766626
1159,0.24619964
1160,0.12798613
1161,0.2882011
1162,0.25632715
1163,0.07656115
1164,0.072101265
1165,0.37151676
1166,0.14482677
1167,0.47667703
1168,0.10421613
1169,0.28072798
1170,0.5795493
1171,0.21181142
1172,0.09742868
1173,0.06306234
1174,0.052710295
1175,0.0749186
1176,0.0749186
1177,0.07447663
1178,0.16076553
1179,0.10235113
1180,0.20124042
1181,0.29001182
1182,0.1677359
1183,0.16631621
1184,0.5003258
1185,0.13394901
1186,0.09889567
1187,0.371859
1188,0.10783619
1189,1.433423
1190,0.1501326
1191,0.008156121
1192,0.3134718
1193,0.96452296
1194,1.6561105
1195,0.53291863
1196,0.19358307
1197,0.12758496
1198,0.113419175
1199,0.7293048
1200,0.44456637
1201,0.15394881
1202,0.042304754
1203,0.3181491
1204,0.25092104
1205,1.2281153
1206,0.18042523
1207,0.15517783
1208,0.07753298
1209,0.05441329
1210,0.17974833
1211,0.11081365
1212,1.8004497
1213,0.9890259
1214,0.24707308
1215,0.12559077
1216,0.27438936
1217,0.65113884
1218,0.27227533
1219,0.21746111
1220,0.08351159
1221,0.12635583
1222,0.103405565
1223,0.13109758
1224,0.16796559
1225,0.013263941
1226,0.12271413
1227,0.15830973
1228,0.43896994
1229,0.40233952
1230,0.27085364
1231,0.4896393
1232,0.3980633
1233,0.14538324
1234,0.20230234
1235,0.40931445
1236,0.43615952
1237,0.24120218
1238,0.15830973
1239,1.5008016
1240,0.14900082
1241,0.37633324
1242,0.23042482
1243,0.43329704
1244,0.14846623
1245,0.16786677
1246,1.0812299
1247,0.46210325
1248,0.14742017
1249,0.22526962
1250,0.20338312
1251,0.052946687
1252,0.053416044
1253,0.21148127
1254,0.27757686
1255,0.11141065
1256,0.52551407
1257,0.11188078
1258,0.02286011
1259,0.32968953
1260,0.35133755
1261,0.22017014
1262,0.12115058
1263,0.060833514
1264,1.1364264
1265,0.41031453
1266,0.15901983
1267,0.97650325
1268,0.17706403
1269,0.22965986
1270,0.40041023
1271,0.1648922
1272,0.09146932
1273,0.25068468
1274,0.341921
1275,0.13724208
1276,0.17093295
1277,0.34174544
1278,1.0907123
1279,0.39284354
1280,0.060011506
1281,0.1349169
1282,0.20129052
1283,0.119811654
1284,0.46746767
1285,0.21531644
1286,0.07330197
1287,0.53820014
1288,0.04748583
1289,0.22233981
1290,0.12889811
1291,0.6898788
1292,0.40605733
1293,0.1865766
1294,0.67092586
1295,0.29330117
1296,0.19298854
1297,0.19166738
1298,0.7538893
1299,0.22400036
1300,0.244225
1301,0.6283374
1302,0.28790626
1303,0.4656104
1304,1.0388845
1305,0.34502268
1306,0.09561837
1307,0.10879663
1308,0.25063556
1309,0.18042222
1310,0.05693707
1311,0.1130383
1312,0.45897847
1313,0.24326095
1314,0.32729837
1315,0.082903
1316,0.294387
1317,0.112127334
1318,0.60800874
1319,0.17557648
1320,0.20738795
1321,0.12824309
1322,0.38041946
1323,0.19983983
1324,0.08550352
1325,0.41457516
1326,0.023522705
1327,0.12372407
1328,0.22630605
1329,0.09166154
1330,0.03462732
1331,0.7976508
1332,0.12855694
1333,2.4089375
1334,0.7365817
1335,0.61377984
1336,0.4705717
1337,0.27497092
1338,0.36926803
1339,0.17997476
1340,0.35082477
1341,0.35082477
1342,0.19100487
1343,0.07702303
1344,0.005248785
1345,0.018303573
1346,0.35082477
1347,0.14352807
1348,0.14214197
1349,0.4371796
1350,0.0497123
1351,0.098941535
1352,0.060041815
1353,0.19655454
1354,0.24390763
1355,1.089488
1356,0.38507086
1357,0.09881601
1358,0.22179416
1359,0.43267336
1360,0.9605343
1361,0.72791696
1362,0.19801307
1363,0.17192262
1364,0.30951053
1365,0.16697612
1366,0.10907596
1367,0.15882051
1368,0.21644738
1369,0.26279265
1370,0.26806778
1371,0.045123428
1372,0.093586564
1373,0.16537288
1374,0.1334449
1375,0.2323713
1376,0.2985071
1377,0.06819761
1378,0.21198088
1379,0.17077455
1380,0.22293472
1381,0.10229361
1382,0.26377085
1383,0.37924987
1384,0.21034262
1385,0.89823556
1386,0.23838237
1387,0.112982064
1388,0.17518735
1389,0.22185576
1390,0.29871872
1391,0.09703049
1392,0.14795247
1393,0.06399274
1394,0.11623007
1395,0.19991109
1396,0.22160956
1397,0.30841506
1398,0.16359046
1399,0.1430088
1400,0.24775785
1401,0.32599944
1402,0.24848565
1403,0.8948791
1404,0.25092104
1405,0.07316151
1406,0.076805234
1407,0.025761366
1408,0.065906405
1409,0.0766947
1410,0.11632344
1411,0.088712335
1412,0.14148933
1413,0.22576776
1414,0.08017877
1415,0.029502898
1416,0.11744812
1417,0.42988768
1418,0.08032629
1419,0.1946615
1420,0.17502293
1421,0.2698155
1422,0.23622522
1423,0.1524131
1424,0.068038344
1425,0.08467531
1426,0.24053901
1427,0.2076936
1428,0.07462376
1429,0.10664639
1430,0.06223479
1431,0.113719225
1432,0.18035558
1433,0.09048504
1434,0.72133064
1435,0.09976438
1436,0.05898869
1437,0.114949524
1438,0.11243388
1439,0.08933541
1440,0.18132564
1441,0.10342127
1442,0.22344637
1443,0.14025804
1444,0.1571387
1445,0.117871255
1446,0.1604723
1447,0.3345827
1448,0.19667518
1449,0.36215746
1450,0.15607676
1451,0.61320734
1452,0.32584548
1453,0.10753769
1454,0.12775946
1455,0.13909939
1456,0.08404511
1457,0.06887716
1458,0.2641139
1459,0.78296316
1460,0.16104752
1461,0.14889437
1462,0.21764594
1463,0.27833432
1464,0.10534155
1465,0.13122052
1466,0.20630679
1467,0.6076672
1468,0.27611881
1469,0.17552957
1470,0.18598634
1471,0.28553474
1472,0.20473287
1473,0.12693653
1474,0.22736079
1475,0.35529685
1476,0.16371235
1477,0.2853412
1478,0.14582452
1479,0.25134087
1480,0.18349859
1481,0.17072752
1482,0.7770753
1483,0.06577599
1484,0.03722298
1485,0.0816333
1486,0.18803811
1487,0.08190447
1488,0.08641446
1489,0.5388489
1490,0.58230156
1491,0.20475018
1492,0.24236381
1493,0.05593261
1494,0.14863291
1495,0.060249627
1496,0.03901705
1497,2.3238015
1498,0.34168518
1499,0.079375684
1500,0.08289635
1501,0.021981359
1502,0.18469504
1503,0.186813
1504,0.09164181
1505,0.118261546
1506,0.08727804
1507,0.06585595
1508,0.1929965
1509,0.27444163
1510,0.071380585
1511,0.1193451
1512,0.058508903
1513,0.08733845
1514,0.43329704
1515,1.0310899
1516,0.078861356
1517,0.099077225
1518,0.09358126
1519,0.14438882
1520,0.11535674
1521,0.44459414
1522,0.37360877
1523,0.12973544
1524,0.18389758
1525,0.2646187
1526,0.07294041
1527,0.1440072
1528,0.030270219
1529,0.18593928
1530,0.11685157
1531,0.995198
1532,0.0954223
1533,0.14464438
1534,0.15318972
1535,0.17718053
1536,0.41938695
1537,0.056580633
1538,0.28549075
1539,0.11915895
1540,0.14956465
1541,0.14956465
1542,0.21437693
1543,0.16173375
1544,0.07661134
1545,0.013095975
1546,3.273559
1547,0.069095045
1548,0.13659838
1549,0.0970248
1550,0.11548856
1551,0.34811234
1552,0.24043602
1553,0.17443344
1554,0.34239018
1555,0.27480495
1556,0.108267784
1557,0.14944714
1558,0.08212951
1559,0.01803425
1560,0.07140109
1561,0.16759664
1562,0.10661331
1563,0.27764466
1564,0.6785168
1565,0.14464685
1566,0.28428903
1567,0.09084061
1568,0.12853554
1569,0.031538635
1570,0.18139696
1571,0.2933435
1572,0.11295697
1573,0.33293945
1574,0.31070563
1575,0.20888224
1576,0.21615157
1577,0.03071937
1578,0.08341271
1579,0.024623573
1580,0.03234011
1581,0.11534077
1582,0.68040055
1583,0.15839857
1584,0.25381207
1585,0.024305552
1586,0.02136758
1587,0.4244854
1588,0.007841319
1589,0.040126085
1590,0.06570545
1591,0.015287787
1592,0.17570561
1593,0.08008802
1594,0.092865646
1595,0.10793528
1596,0.05163285
1597,0.1541704
1598,0.371859
1599,0.1594119
1600,0.06307116
1601,0.05023992
1602,0.1296381
1603,0.3122487
1604,0.93085134
1605,0.02856642
1606,0.05163285
1607,0.05163285
1608,0.57482815
1609,0.15170059
1610,0.06435636
1611,0.1604723
1612,0.12885752
1613,0.32526368
1614,0.14146584
1615,0.32608584
1616,0.013308227
1617,0.0109782815
1618,0.40769666
1619,0.03148821
1620,0.016278118
1621,0.57242733
1622,0.08386922
1623,0.0148589015
1624,0.01966089
1625,0.05163285
1626,0.7534845
1627,0.48355624
1628,0.019977301
1629,0.25677687
1630,0.06882343
1631,0.3666949
1632,0.0304541
1633,0.051950008
1634,0.09792343
1635,0.0071674883
1636,0.01254347
1637,0.022571445
1638,0.08217496
1639,3.761246
1640,0.08931807
1641,0.05163285
1642,0.07338244
1643,0.05256164
1644,0.09104386
1645,0.08730394
1646,0.07307422
1647,0.31459802
1648,0.113461554
1649,0.031558454
1650,0.05249214
1651,0.08495626
1652,0.18422586
1653,0.47404546
1654,0.62843126
1655,0.278894
1656,0.23101047
1657,0.28718933
1658,0.14625996
1659,0.19234714
1660,0.13393927
1661,0.029871583
1662,0.20214614
1663,0.17496473
1664,0.9930277
1665,0.075075775
1666,0.08796412
1667,0.19460267
1668,0.2765295
1669,0.07023266
1670,0.11106607
1671,0.12962416
